"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_PG0001","ACCT_PG0002","ACCT_PP0037","ACCT_PP0038","ACCT_PP0039","ACCT_PP0040","ACCT_PP0041","ACCT_PP0042","ACCT_PP0043","ACCT_PP0044","ACCT_PP0045","ACCT_PP0046","ACCT_PP0047","ACCT_PP0048","ACCT_PP0049","ACCT_PP0050","ACCT_PP0051","ACCT_PP0052","ACCT_PP0053","ACCT_PP0054","ACCT_PP0055","ACCT_PP0056","ACCT_PP0057","ACCT_PR0001","ACCT_PR0002","ACCT_PR0003","ACCT_PR0004","ACCT_PS0001","ACCT_PS0002","ACCT_PS0003","ACCT_PS0004","ACCT_PS0005","ACCT_PS0006","ACCT_PS0007","ACCT_PS0007A"
62964,12/31/2023 0:00:00,17212,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","1","0","0","0","0","0","0",""
62965,12/31/2023 0:00:00,17213,"549300WQC1VYOW0EW528","Combination","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 24 2023  6:00AM","0","0","1","0","0","0","0",""
62969,12/31/2023 0:00:00,17217,"254900NT8VCCMPTPSO02","Combination","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  6 2023  6:00AM","1","0","0","0","0","0","1","Payments Exchange"
62976,12/31/2023 0:00:00,17223,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
62978,12/31/2023 0:00:00,17225,"549300QRWA4IGMDED","Automated","1","1","1","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 15 2023  6:00AM","1","1","0","0","0","0","1","Item Processing Check 21 Solution"
62983,12/31/2023 0:00:00,17229,"549300F0QYLUOR9SYB86","Combination","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 28 2023  5:00AM","0","1","0","0","0","0","0",""
62985,12/31/2023 0:00:00,17231,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
62998,12/31/2023 0:00:00,17244,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63004,12/31/2023 0:00:00,17249,"","Combination","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","","","","","1","1","1","0","1","1","0",""
63008,12/31/2023 0:00:00,17253,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
63020,12/31/2023 0:00:00,17264,"2549006CSAAG67CX8Z55","Automated","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 21 2022  5:00AM","0","1","0","0","0","0","0",""
63042,12/31/2023 0:00:00,17284,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63055,12/31/2023 0:00:00,17297,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
63057,12/31/2023 0:00:00,17299,"2549000VVDQ9NNW01Q23","Combination","1","1","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  1 2023  6:00AM","1","1","0","1","0","0","0",""
63058,12/31/2023 0:00:00,17300,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63069,12/31/2023 0:00:00,17311,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63090,12/31/2023 0:00:00,17332,"","Manual","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63098,12/31/2023 0:00:00,17340,"549300DL0FLZ3XZV5J76","Automated","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","Feb 14 2023  6:00AM","0","1","0","0","0","0","0",""
63100,12/31/2023 0:00:00,17342,"","Combination","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","0","1","0","0","0","0","0",""
63103,12/31/2023 0:00:00,17345,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63109,12/31/2023 0:00:00,17351,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63116,12/31/2023 0:00:00,17358,"5493006GUYDBDZG4ZR64","Manual","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2023  6:00AM","0","1","0","0","0","0","0",""
63122,12/31/2023 0:00:00,17364,"254900KLRON8YJD2EN","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 15 2023  7:00AM","0","1","0","0","0","0","0",""
63124,12/31/2023 0:00:00,17366,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","1","0","0","0","0",""
63125,12/31/2023 0:00:00,17367,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63133,12/31/2023 0:00:00,17375,"254900QH6Q6RHDLHEC77","Combination","1","1","1","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","Feb 23 2023  5:00AM","1","1","0","0","0","0","0",""
63137,12/31/2023 0:00:00,17379,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","1","1","0","1","0","0","0",""
63142,12/31/2023 0:00:00,17384,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","1","0","0","0","0","0","0",""
63143,12/31/2023 0:00:00,17385,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
63157,12/31/2023 0:00:00,17399,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63159,12/31/2023 0:00:00,17401,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","1","0","0","0","0",""
63169,12/31/2023 0:00:00,17411,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
63177,12/31/2023 0:00:00,17419,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63183,12/31/2023 0:00:00,17425,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","0","1","0","0","0","0","0",""
63189,12/31/2023 0:00:00,17431,"549300WZ0MLK03PNE568","Combination","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 18 2024  6:00AM","0","1","0","0","0","0","0",""
63194,12/31/2023 0:00:00,17436,"5493001PXRJMPLXPG540","Combination","1","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  6 2023  7:00AM","1","1","0","0","0","0","0",""
63196,12/31/2023 0:00:00,17438,"5493003WLEYGXGNTI654","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 23 2023  8:00AM","1","0","1","0","0","0","0",""
63199,12/31/2023 0:00:00,17441,"","Combination","1","1","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","1","1","1","1","0","0","0",""
63201,12/31/2023 0:00:00,17443,"549300HGCEIBDGBU7E37","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 12 2024  6:00AM","0","1","0","0","0","0","0",""
63211,12/31/2023 0:00:00,17453,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","1","0","0","0","0","0","0",""
63213,12/31/2023 0:00:00,17455,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","1","1","0","0","0",""
63217,12/31/2023 0:00:00,17459,"","Automated","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63218,12/31/2023 0:00:00,17460,"2549008TF4FG4ON44F19","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
63249,12/31/2023 0:00:00,17490,"","Manual","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","0","1","0","0","0","0","0",""
63258,12/31/2023 0:00:00,17499,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
63262,12/31/2023 0:00:00,17503,"","Combination","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63268,12/31/2023 0:00:00,17509,"549300NSOTTGIGCIV712","Combination","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 24 2024  6:00AM","1","0","1","0","0","0","0",""
63272,12/31/2023 0:00:00,17513,"254900O6ESF124P8HR04","Combination","1","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 16 2023  5:00AM","1","1","0","0","0","0","0",""
63286,12/31/2023 0:00:00,17527,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63299,12/31/2023 0:00:00,17538,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","1","0","0","0","1","Core data processor CMC"
63300,12/31/2023 0:00:00,17539,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","0","1","0","0","0","0","0",""
63306,12/31/2023 0:00:00,17545,"","Combination","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63315,12/31/2023 0:00:00,17554,"549300MRNL011DYRV285","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 28 2023  8:00AM","1","1","0","0","0","0","0",""
63319,12/31/2023 0:00:00,17558,"","Combination","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63340,12/31/2023 0:00:00,17579,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63342,12/31/2023 0:00:00,17581,"","Manual","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","1","","","0","1","0","1","0","0","0",""
63368,12/31/2023 0:00:00,17607,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63373,12/31/2023 0:00:00,17611,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2024  8:00AM","1","1","0","0","0","0","0",""
63374,12/31/2023 0:00:00,17612,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63375,12/31/2023 0:00:00,17613,"5493005JSMO6YKNVQ426","Combination","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 17 2023  5:00AM","0","1","0","0","0","0","0",""
63377,12/31/2023 0:00:00,17615,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","1","1","0","0","0","0","0",""
63378,12/31/2023 0:00:00,17616,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
63386,12/31/2023 0:00:00,17624,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63388,12/31/2023 0:00:00,17626,"","Manual","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","0","1","1","0","0","0","0",""
63389,12/31/2023 0:00:00,17627,"","Combination","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","","0","0","0","1","0","0","0",""
63398,12/31/2023 0:00:00,17636,"254900WUFBTURHYEWD17","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 18 2024  6:00AM","0","1","0","0","0","0","0",""
63405,12/31/2023 0:00:00,17643,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
63411,12/31/2023 0:00:00,17649,"254900Q11S3TY9CVFA05","Combination","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 16 2023  6:00AM","1","0","1","1","0","0","0",""
63420,12/31/2023 0:00:00,17658,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63425,12/31/2023 0:00:00,17663,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","0","1","0","0","0","0","1","CO-OP"
63440,12/31/2023 0:00:00,17678,"2549001IK7UDPADKAG34","Combination","1","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  7 2023  8:00AM","0","1","0","0","0","0","0",""
63442,12/31/2023 0:00:00,17680,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","1","0","0","0","0","0","0",""
63445,12/31/2023 0:00:00,17683,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
63446,12/31/2023 0:00:00,17684,"","Manual","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63447,12/31/2023 0:00:00,17685,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63459,12/31/2023 0:00:00,17697,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
63468,12/31/2023 0:00:00,17705,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63476,12/31/2023 0:00:00,17713,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63507,12/31/2023 0:00:00,17744,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63519,12/31/2023 0:00:00,17756,"","Combination","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","1","0","0","0",""
63532,12/31/2023 0:00:00,17769,"54930038B7D8N5ZCSG62","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 14 2023  5:00AM","1","1","0","1","0","0","1","OPCON, KEYSTONE by Corelation"
63541,12/31/2023 0:00:00,17778,"","Automated","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63545,12/31/2023 0:00:00,17782,"254900R0GC9CW77VXE28","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 24 2023  5:00AM","1","1","0","1","0","0","0",""
63566,12/31/2023 0:00:00,17801,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63589,12/31/2023 0:00:00,17823,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","0","1","0","0","0","0","0",""
63595,12/31/2023 0:00:00,17829,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
63597,12/31/2023 0:00:00,17831,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 30 2024  6:00AM","1","1","0","0","0","0","0",""
63598,12/31/2023 0:00:00,17832,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63602,12/31/2023 0:00:00,17836,"549300EAZZ1G4DMO8869","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2023  6:00AM","0","0","1","0","0","0","0",""
63606,12/31/2023 0:00:00,17839,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","0","0","0","0","0","0","0",""
63613,12/31/2023 0:00:00,17846,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","1","0","0","0","0",""
63614,12/31/2023 0:00:00,17847,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63627,12/31/2023 0:00:00,17860,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
63630,12/31/2023 0:00:00,17863,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63639,12/31/2023 0:00:00,17872,"549300X83ACLZT2UNN87","Combination","1","1","1","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 25 2023  6:00AM","1","1","0","1","0","0","0",""
63648,12/31/2023 0:00:00,17880,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","1","1","0","0","0","0","0",""
63672,12/31/2023 0:00:00,17903,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63676,12/31/2023 0:00:00,17907,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
63679,12/31/2023 0:00:00,17910,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63704,12/31/2023 0:00:00,17934,"","Combination","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
63715,12/31/2023 0:00:00,17944,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
63716,12/31/2023 0:00:00,17945,"549300JY7AI2T0M8WT17","Combination","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  2 2023  6:00AM","0","1","0","0","0","0","0",""
